customernumber, customername, starttime, endtime, beginfootprint, afterfootprint, deltaptcount, %EGMchange, preUtilization, adjpreUtilization, postUtilization, adjpostUtilization, preTheoWin, preTheoWPUPD, adjpreTheoWPUPD, postTheoWin, postTheoWPUPD, adjpostTheoWPUPD, preActualWPUPD, adjpreActualWPUPD, postActualWPUPD, adjpostActualWPUPD, %TheoWchange, adj%TheoWchange, %ActualWchange, adj%ActualWchange, DFtheo, adjDFtheo, DFactual, adjDFactual
CHOC005, Choctaw - Idabel, 2014-10, 2014-12, 41, 42, 1, 0.024390243902439025, 0.23208333333333334, 0.3004307124250783, 0.2704861111111111, 0.2933025045354593, 1485924.6169386, 247.77799181900951, 238.6851315260297, 1686415.9382254002, 299.32835254266956, 277.215726163099, 247.71885942971485, 240.50382808089046, 258.7811501597444, 230.23573338333335, 0.2080506034664904, 0.16142854978324192, 0.044656635168983806, -0.042694100877693965, 8.530074742126105, 6.618570541112918, 1.830922041928336, -1.7504581359854525
CHOC008, Choctaw - Pocola, 2015-5, 2015-10, 98, 116, 6, 0.061224489795918366, 0.31798611111111114, 0.36981568832692974, 0.27826388888888887, 0.32741180443077383, 5595118.035316001, 348.6054850664175, 329.75436934049844, 5989465.097615501, 327.97421408473883, 310.32341459329206, 352.6078504672897, 332.79654304915886, 321.62525846019054, 302.6974823278721, -0.059182290197608095, -0.058925541414562216, -0.08786699435659144, -0.09044282865895248, -0.9666440732275989, -0.9624505097711828, -1.4351609078243268, -1.477232868096224
CHOC008, Choctaw - Pocola, 2016-3, 2016-3, 116, 124, 8, 0.06896551724137931, 0.2754861111111111, 0.3745469105917704, 0.2521527777777778, 0.3289506608446484, 5722962.4263935, 322.02129340499096, 315.154491604237, 5595362.2501145005, 299.60174823915725, 289.34680599970017, 311.7314038937655, 303.0323596013504, 293.814361212251, 282.13165215533843, -0.06962131270505056, -0.0818889982280357, -0.057475898987772216, -0.06897186648154527, -1.0095090342232331, -1.1873904743065178, -0.8334005353226971, -1.0000920639824065
CHOC010, Choctaw - Durant TP 2 West, 2015-5, 2015-5, 5, 6, 1, 0.2, 0.264375, 0.33956340116552824, 0.22680555555555557, 0.36622467373912165, 269654.0770857, 294.7039093832787, 284.91564258819676, 276271.30797180004, 251.61321308907108, 255.82150080054643, 310.31348633879776, 293.74479969092897, 234.32122040072858, 245.02240001286887, -0.1462169144087118, -0.10211493311970093, -0.24488869895619503, -0.16586642462887718, -0.7310845720435589, -0.5105746655985046, -1.224443494780975, -0.8293321231443859
CHOC012, Choctaw - Durant Casino Resort, 2015-3, 2015-3, 199, 202, 3, 0.01507537688442211, 0.24784722222222222, 0.3148583853212619, 0.24791666666666667, 0.31439200520543586, 8552315.994432, 280.34865254153283, 270.0545614969186, 9893453.919700999, 291.7218234269328, 280.8381104120422, 277.61238412115654, 266.4879652435915, 281.17625906705194, 266.0526500615557, 0.040567952734194376, 0.03993100081461375, 0.01283759352875284, -0.0016335266083699206, 2.691007531368227, 2.648756387369379, 0.8515603707406051, -0.1083572650218714
CHOC012, Choctaw - Durant Casino Resort, 2015-6, 2016-2, 202, 295, 73, 0.3613861386138614, 0.26416666666666666, 0.2832805764369288, 0.22611111111111112, 0.2565193645800332, 9136514.1316, 300.2567988300634, 279.0743763252489, 12643648.270319698, 285.30018436084794, 266.61134047452447, 297.1541236977883, 274.76465799132404, 273.70435543922196, 255.30690935101654, -0.049812742051115015, -0.044658474256337066, -0.0789144971867031, -0.07081605320914998, -0.13783799855240045, -0.12357550410657654, -0.21836614290019213, -0.19595674997600407
CHOC015, Choctaw - Broken Bow, 2015-11, 2015-12, 33, 43, 10, 0.30303030303030304, 0.21097222222222223, 0.2842357943316514, 0.21722222222222223, 0.23129918047355047, 1253531.5813983, 244.44843631012088, 236.61061909102966, 1368445.8838343802, 263.31458222712723, 242.3188729991014, 235.92189352574107, 222.63245802279644, 252.10857417741005, 231.5294484154801, 0.07717842749082554, 0.024125096033308743, 0.06861033713220378, 0.03996268321204378, 0.25468881071972427, 0.07961281690991885, 0.22641411253627247, 0.13187685459974446
CHOC016, Choctaw - Broken Bow TP, 2016-4, 2016-4, 11, 12, 1, 0.09090909090909091, 0.18722222222222223, 0.2649002699729408, 0.16930555555555554, 0.2597071364140522, 283603.95519300003, 205.2127027445731, 202.30098412440665, 324025.0679718, 202.6423189317073, 203.0055233074234, 170.7349565846599, 165.17797849329955, 227.90422138836774, 220.1113199152783, -0.012525461525961864, 0.0034826285500592856, 0.33484217846952824, 0.33257061215461675, -0.1377800767855805, 0.03830891405065214, 3.6832639631648108, 3.658276733700784
CHOC018, Choctaw - Wilburton Choctaw TP, 2014-9, 2014-9, 7, 9, 2, 0.2857142857142857, 0.220625, 0.29512934667691015, 0.2503472222222222, 0.35931694783567086, 323250.3211872, 233.731251762256, 227.25759268640635, 412781.3481214, 270.3217734914211, 268.3760667671251, 223.75488069414317, 219.70524373991324, 225.24623444662737, 217.99868891321546, 0.1565495476248243, 0.18093333470032089, 0.006665122780149652, -0.007767474265284264, 0.547923416686885, 0.6332666714511231, 0.023327929730523785, -0.027186159928494925
CHOC018, Choctaw - Wilburton Choctaw TP, 2015-3, 2015-3, 9, 10, 1, 0.1111111111111111, 0.23756944444444444, 0.3715344363794212, 0.2304861111111111, 0.35414770510389293, 398987.9122755, 256.58386641511254, 260.0040348032797, 341656.59256109997, 244.91512011548386, 246.0854099103226, 211.39163987138264, 210.02503677021218, 253.94695340501792, 256.28675739598566, -0.045477318830134374, -0.05353234192495511, 0.20131029571239092, 0.22026764683483094, -0.4092958694712094, -0.48179107732459603, 1.8117926614115185, 1.9824088215134785
CHOC021, Choctaw - Stringtown, 2015-12, 2015-12, 18, 21, 3, 0.16666666666666666, 0.134375, 0.2100959996637348, 0.09659722222222222, 0.11018722545137255, 315370.87394936, 165.81013351701367, 167.697061955184, 431394.9164589, 126.95553750997647, 118.75484129592407, 153.46719242902208, 157.78715025152997, 132.8960064743967, 119.31679048480636, -0.2343318540482953, -0.29184900491780497, -0.13404288974752349, -0.24381174072411882, -1.4059911242897718, -1.7510940295068298, -0.8042573384851409, -1.462870444344713
CHOC021, Choctaw - Stringtown, 2016-3, 2016-3, 21, 25, 4, 0.19047619047619047, 0.12055555555555555, 0.1717550927676181, 0.08423611111111111, 0.11415810288096877, 417130.6113647, 160.8059411583269, 159.713975352845, 392101.2902706, 109.74007564248531, 106.671926752295, 153.83577486507323, 150.4638657331881, 121.26437727399944, 116.4102364381226, -0.3175620573966417, -0.33210649527298974, -0.21172836825271374, -0.22632430138044918, -1.667200801332369, -1.7435591001831963, -1.1115739333267471, -1.1882025822473583
CHOC022, Choctaw - McAlester, 2015-10, 2015-12, 24, 27, 3, 0.125, 0.23930555555555555, 0.34257235678403203, 0.19395833333333334, 0.23250527819609212, 910239.3307492, 274.1684731172289, 270.7378981804819, 980820.76100899, 230.3477597484711, 218.27314995233914, 281.41176506024095, 278.1741037882831, 226.81569516204792, 216.72672965029827, -0.1598313360778756, -0.19378427837675027, -0.19400777322336124, -0.2208953791929968, -1.278650688623005, -1.5502742270140022, -1.55206218578689, -1.7671630335439743
CHOC023, Choctaw - Grant, 2015-1, 2015-1, 72, 78, 6, 0.08333333333333333, 0.2565972222222222, 0.3639327735557776, 0.25298611111111113, 0.2791533732526959, 3653806.0725320005, 294.97102385823854, 291.51671227028334, 3900792.2338554002, 291.21255945169094, 272.02537816952594, 285.2346815209494, 282.54024575853714, 279.5553938036581, 259.511576224651, -0.012741808864432392, -0.0668618068204809, -0.019910929789490436, -0.08150580272931023, -0.15290170637318873, -0.8023416818457708, -0.23893115747388524, -0.9780696327517228
CHOC023, Choctaw - Grant, 2015-6, 2015-10, 78, 95, 5, 0.0641025641025641, 0.2611805555555556, 0.29135037167650796, 0.22569444444444445, 0.25309932761299997, 3937750.771595, 300.0191064072381, 281.58430638636196, 4250856.3222173, 270.01564645984246, 252.60952182362956, 291.2840380952381, 270.4000073696, 280.12753731817315, 263.8028386890491, -0.10000516402668612, -0.1028991456753136, -0.038301105855368604, -0.02439781250276919, -1.5600805588163036, -1.6052266725348923, -0.5974972513437503, -0.38060587504319937
CHOC026, Choctaw - Stigler, 2015-8, 2015-8, 13, 18, 5, 0.38461538461538464, 0.11923611111111111, 0.14115506802857017, 0.10138888888888889, 0.1503410058368578, 288630.58612087, 129.66333608305032, 122.98960343100629, 367153.23169066, 117.63961284545339, 117.27332531082024, 146.6455525606469, 135.39288184757416, 122.56346363345084, 124.2090325928036, -0.09273032455293034, -0.04647773438340029, -0.1642197019049497, -0.08260293378909968, -0.24109884383761887, -0.12084210939684074, -0.42697122495286916, -0.21476762785165915
COMA004, Comanche Nation - Star, 2015-9, 2015-9, 12, 15, 3, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0
COMA006, Comanche Nation - Spur, 2015-5, 2015-5, 12, 14, 2, 0.16666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0
COMA006, Comanche Nation - Spur, 2015-10, 2015-10, 14, 16, 2, 0.14285714285714285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0
CONF001, Kwa Taq Nuk Resort, 2016-2, 2016-2, 2, 4, 2, 1.0, 0.14833333333333334, 0.2531660977493425, 0.12465277777777778, 0.16719399070963054, 50403.61408595, 149.12311859748522, 154.01288407562132, 85389.27369376, 137.50285618962963, 133.80967862040256, 195.71597633136093, 198.47664125781068, 184.51046698872787, 162.2726862531739, -0.07792394980164769, -0.13117867103442363, -0.05725393272780832, -0.1824091478735261, -0.07792394980164769, -0.13117867103442363, -0.05725393272780832, -0.1824091478735261
CREE004, Creek Nation - Duck Creek Casino, 2014-9, 2014-9, 16, 17, 1, 0.0625, 0.25277777777777777, 0.3211091757160608, 0.25854166666666667, 0.32696320164115694, 905047.9801306999, 305.55299801846724, 293.005788720054, 962327.0962270999, 313.6659374925358, 300.49588627988925, 309.16880486158, 300.4685454769075, 292.3705997392438, 281.0325621977836, 0.02655166051939129, 0.025562967859967776, -0.0543334413375147, -0.06468558380470359, 0.42482656831026067, 0.4090074857594844, -0.8693350614002352, -1.0349693408752574
CREE004, Creek Nation - Duck Creek Casino, 2015-6, 2015-6, 17, 18, 1, 0.058823529411764705, 0.2811111111111111, 0.3315194399508093, 0.26916666666666667, 0.41461949784256263, 1057008.8538909, 343.29615261152975, 325.19346916635277, 1126303.0559214, 346.66145149935363, 351.1261014264081, 335.17050990581356, 316.9208694504709, 343.63096337334565, 344.3372216681748, 0.009802903010194871, 0.07974524312107115, 0.025242237062889476, 0.0865085100430364, 0.1666493511733128, 1.3556691330582096, 0.4291180300691211, 1.470644670731619
CREE007, Creek Nation Casino - Muscogee Bingo, 2014-6, 2014-6, 24, 26, 2, 0.08333333333333333, 0.20875, 0.2503414511458595, 0.19006944444444446, 0.295891052829732, 992596.2662433999, 248.95818064795583, 236.54504525791322, 961996.007555, 223.5120835397305, 224.8489487556459, 262.05693503887636, 252.44748908602958, 212.01812267657994, 212.92018925055763, -0.10221032722040928, -0.0494455357943121, -0.19094633902694896, -0.15657632396574067, -1.2265239266449115, -0.5933464295317452, -2.291356068323388, -1.878915887588888
CREE009, Creek Nation Casino - One Fire Casino, 2014-6, 2014-7, 29, 31, 2, 0.06896551724137931, 0.16909722222222223, 0.2159334378873131, 0.1642361111111111, 0.2650094514943556, 1050599.3514405, 198.33855983396262, 192.25235562548613, 1004167.2774997, 195.82045193051871, 199.09500134151716, 194.39059845195393, 188.72355667126675, 164.4871294851794, 171.83149774834243, -0.012696007803787206, 0.0355919993477777, -0.15383186843866606, -0.08950689156599678, -0.18409211315491447, 0.5160839905427766, -2.2305620923606577, -1.2978499277069533
CREE009, Creek Nation Casino - One Fire Casino, 2015-6, 2015-6, 30, 32, 2, 0.06666666666666667, 0.1811111111111111, 0.22457084332049193, 0.14708333333333334, 0.23508506220477296, 1059910.4870471, 213.73472213089332, 205.31492219251862, 1075797.8737317598, 182.03009707813194, 184.7694217390034, 213.30711837063924, 203.09732086384352, 165.95858883248732, 167.37742862115735, -0.1483363336414059, -0.10006822803775665, -0.22197350890034448, -0.17587574316961468, -2.2250450046210886, -1.5010234205663497, -3.3296026335051674, -2.63813614754422
CREE011, Creek Nation Casino - Holdenville, 2016-4, 2016-4, 10, 13, 3, 0.3, 0.08402777777777778, 0.12073576624664331, 0.05548611111111111, 0.08734237591274237, 200620.59169323999, 121.36756908241983, 120.38593327972171, 176791.22530341, 79.10121937512751, 79.58927069006711, 108.80626739261949, 106.3331427173043, 68.26762863534677, 70.07037584242954, -0.34825077264742405, -0.33888230525124446, -0.3725763205440363, -0.34102976690233266, -1.1608359088247469, -1.129607684170815, -1.241921068480121, -1.1367658896744424
CREE012, Creek Nation Casino - River Spirit, 2014-3, 2014-3, 146, 147, 1, 0.00684931506849315, 0.19145833333333334, 0.2853012370819235, 0.17, 0.24885713713581953, 6185977.103945, 231.70189167521912, 231.82832350902692, 5784988.057596999, 216.17234249829974, 214.84443204241245, 225.73338826878418, 224.5669600873099, 207.12932999514217, 205.64904248492212, -0.06702383422353511, -0.07326064050130246, -0.08241606798321689, -0.08424176733314925, -9.785479796636126, -10.69605351319016, -12.032745925549667, -12.299298030639791
CREE012, Creek Nation Casino - River Spirit, 2016-3, 2016-4, 161, 167, 6, 0.037267080745341616, 0.18041666666666667, 0.26712543680787537, 0.13756944444444444, 0.2022922856319996, 7640140.697471, 260.4267886106623, 260.758998453591, 5550978.45501, 196.04373847819176, 194.452300563733, 259.68363193237207, 260.49456620854215, 205.07112519865797, 203.09149008233092, -0.24722130344556495, -0.2542834505542828, -0.21030400078483394, -0.22036189453662725, -6.633771642455993, -6.823272589873255, -5.643157354393044, -5.913044170066164
EAST001, Eastern Shawnee - Bordertown Casino, 2016-4, 2016-4, 11, 17, 6, 0.5454545454545454, 0.07291666666666667, 0.07924866468206432, 0.05291666666666667, 0.06363345555639859, 176008.63155700997, 87.30586882788192, 79.8823011310268, 170605.39941967998, 64.72131996194233, 60.57890875026935, 90.19439484126984, 81.91519942655704, 60.58960546282246, 58.17365001264631, -0.25868305497839583, -0.24164792585400227, -0.3282331394378539, -0.28983081992245846, -0.4742522674603924, -0.4430211973990042, -0.6017607556360656, -0.5313565031911739
EAST004, Eastern Shawnee - The Outpost Casino, 2014-3, 2014-3, 10, 12, 2, 0.2, 0.22805555555555557, 0.31092618397611227, 0.22256944444444443, 0.2959142199451356, 406775.0828499, 222.52466239053612, 217.49215445640044, 459036.8101263, 217.55299058118484, 210.45077231971564, 232.77680525164115, 234.19657005530632, 202.26398104265402, 194.9938137799526, -0.02234211595218994, -0.03237533856926482, -0.13108189269975387, -0.1673925295579515, -0.1117105797609497, -0.16187669284632408, -0.6554094634987693, -0.8369626477897575
EAST005, Eastern Shawnee - Indigo Sky Casino, 2014-7, 2014-7, 39, 43, 4, 0.10256410256410256, 0.161875, 0.1574983441405672, 0.16409722222222223, 0.2042330843897229, 1120325.1813427, 158.70876630439156, 142.33875235612695, 1225250.5395869, 161.34455354054518, 153.20562925019752, 157.11318883694574, 139.08044821124807, 160.00105346326046, 150.66447702833815, 0.01660769784511068, 0.07634517455149528, 0.01838079061148577, 0.08329013147480807, 0.16192505398982915, 0.744365451877079, 0.17921270846198625, 0.8120787818793788
EAST005, Eastern Shawnee - Indigo Sky Casino, 2014-10, 2014-10, 43, 44, 1, 0.023255813953488372, 0.16402777777777777, 0.19354593612319257, 0.18034722222222221, 0.18590531432486307, 1179414.3113436, 161.56360429364383, 151.43103092163014, 1334679.2173380998, 177.29532642642133, 161.7292008155818, 165.4809589041096, 152.14801954869864, 177.01673751328374, 162.26319796742825, 0.09737169581946745, 0.06800567777473074, 0.06971061012438733, 0.06648248494284216, 4.1869829202371, 2.924244144313422, 2.997556235348655, 2.858746852542213
EAST005, Eastern Shawnee - Indigo Sky Casino, 2015-1, 2015-1, 44, 45, 1, 0.022727272727272728, 0.16069444444444445, 0.20595843015766513, 0.1913888888888889, 0.19704832734056094, 1193897.4305999, 158.23690266400266, 151.76482912092777, 1440131.8356573, 188.820222322971, 171.7545207604563, 158.63445990722332, 151.71185860670644, 189.6385210436607, 171.65443140335648, 0.1932755200846443, 0.1317149154736012, 0.19544341850169228, 0.13145032286730204, 8.50412288372435, 5.795456280838453, 8.59951041407446, 5.783814206161289
EAST005, Eastern Shawnee - Indigo Sky Casino, 2015-6, 2015-6, 45, 47, 2, 0.044444444444444446, 0.19034722222222222, 0.18950132304362222, 0.17229166666666668, 0.23735063871261936, 1419510.4174012002, 187.49312077680625, 169.6841205476027, 1540870.2128744898, 178.96285863815214, 174.45446589748548, 190.18425571258751, 173.7575426109497, 187.26979790940766, 181.8823724983194, -0.04549640063225904, 0.02811309234174635, -0.015324390508877236, 0.04675958099592553, -1.0236690142258285, 0.6325445776892928, -0.34479878644973777, 1.0520905724083245
EAST005, Eastern Shawnee - Indigo Sky Casino, 2016-2, 2016-2, 53, 77, 24, 0.4528301886792453, 0.170625, 0.2323526977286856, 0.13979166666666668, 0.16364924278234746, 1576913.4593320899, 179.3781662304732, 173.93117921138094, 2098382.7191787097, 160.74633975629766, 149.63807912819289, 183.71675349789558, 179.2561640769116, 151.41443388999542, 140.56413182087599, -0.10386897617314543, -0.13967076054641311, -0.1758267495635349, -0.2158477085308733, -0.22937732238236283, -0.3084395962066623, -0.38828407195280623, -0.4766636896723452
FTSI001, Apache Casino Hotel, 2015-5, 2015-5, 48, 49, 1, 0.020833333333333332, 0.2217361111111111, 0.2649692225978224, 0.21291666666666667, 0.3211759815009257, 2191045.916904, 257.2858051789573, 244.37432087686705, 2167543.725281, 247.38001886338736, 247.04642054953206, 248.3818377172382, 237.30551112213482, 240.4973727459484, 239.15765599885873, -0.03850109922962855, 0.010934453600022093, -0.0317433232789975, 0.007804896177782667, -1.8480527630221704, 0.5248537728010605, -1.5236795173918802, 0.374635016533568
KAWN001, Kaw Nation Bingo, 2014-3, 2014-3, 23, 25, 2, 0.08695652173913043, 0.06993055555555555, 0.08036803024665773, 0.07305555555555555, 0.08402308671720532, 281978.7163091, 66.78794796520606, 62.36069282394598, 278362.6392643, 70.56087180337136, 65.67485260441065, 70.59047844623402, 65.54177310237091, 70.37769328263624, 63.75371737148542, 0.056491087885060416, 0.053145012192553034, -0.003014360693982859, -0.027281162016973382, 0.6496475106781948, 0.6111676402143599, -0.03466514798080288, -0.3137333631951939
KICK002, Kickapoo of Texas- Lucky Eagle, 2015-5, 2015-6, 143, 150, 7, 0.04895104895104895, 0.15347222222222223, 0.14861319151063096, 0.14180555555555555, 0.17926102768677396, 4981566.414187, 194.56203773578346, 175.97243885299173, 4947311.028381, 183.34918387062226, 176.24887890038173, 195.35468950164037, 175.26522043852523, 181.61264499870288, 174.7306891731831, -0.05763125219930281, 0.0015709280907388926, -0.07034407281439793, -0.003049842199180796, -1.1773241520714717, 0.0320918167108088, -1.4370289160655578, -0.06230391921183626
KIOW002, Kiowa Verden Casino, 2014-9, 2014-11, 9, 10, 1, 0.1111111111111111, 0.096875, 0.12480159123573355, 0.08409722222222223, 0.10051567142862447, 132445.26134568, 97.31466667573842, 93.04386311617928, 125706.1819322, 84.02819647874331, 80.05577321387032, 97.9300220426157, 90.98957735390154, 93.38472593582887, 93.8896883878944, -0.13653101480855784, -0.13959104305558948, -0.04641371473202449, 0.03187300258262496, -1.2287791332770206, -1.2563193875003054, -0.4177234325882204, 0.28685702324362466
LAJEN01, Choctaw Pines Casino, 2014-10, 2014-10, 8, 12, 4, 0.5, 0.28583333333333333, 0.42134587002596013, 0.32458333333333333, 0.3972596896847792, 476669.65917859995, 298.478183580839, 297.36094385954914, 532230.4675458, 330.9890967324627, 317.52491322879354, 280.2840450845335, 282.10081293606765, 324.96118781094526, 309.2776363546642, 0.10892224269657058, 0.06780974363186154, 0.1593995216992718, 0.0963372743798353, 0.21784448539314116, 0.13561948726372308, 0.3187990433985436, 0.1926745487596706
OSAG002, Osage Casino - Sand Springs, 2015-4, 2015-4, 26, 31, 5, 0.19230769230769232, 0.19645833333333335, 0.2617129018701163, 0.22208333333333333, 0.331473185907838, 1161344.0443308998, 242.35059355820113, 235.4466547884599, 1559598.3922084998, 290.6445009706485, 289.51525023574357, 245.90382929883137, 234.22256083503757, 292.5696254193067, 295.6804924651081, 0.19927290749898435, 0.22964265725440985, 0.1897725474773528, 0.26239116936884327, 1.0362191189947185, 1.1941418177229313, 0.9868172468822346, 1.3644340807179849
OSAG004, Osage Casino - Tulsa, 2015-7, 2015-9, 72, 93, 3, 0.041666666666666664, 0.18805555555555556, 0.2236762687008608, 0.1897222222222222, 0.2522269293645292, 2915631.184613, 223.52278324233365, 211.92064461668198, 3940774.5013133003, 249.76388016943216, 243.0406211081189, 217.58510272922416, 206.1620193049678, 253.7168183546711, 245.43496788801497, 0.11739786229598376, 0.14684730950930305, 0.16605785585611246, 0.19049555643395283, 2.81754869510361, 3.5243354282232735, 3.9853885405466993, 4.571893354414868
OSAG008, Osage Casino - Skiatook, 2015-4, 2015-4, 21, 24, 3, 0.14285714285714285, 0.1854861111111111, 0.23346548446348625, 0.17354166666666668, 0.2523163202284616, 905140.1399188, 236.82368914672946, 225.96433410227627, 1179553.9671934599, 236.19422651050456, 232.9725592025811, 237.6067451596023, 229.42522637681844, 222.45115738886665, 214.4633440634782, -0.0026579378038271446, 0.031014740127673225, -0.06378433306072824, -0.06521463463118121, -0.018605564626790014, 0.21710318089371258, -0.4464903314250977, -0.4565024424182685
OSAG008, Osage Casino - Skiatook, 2015-8, 2015-8, 30, 31, 1, 0.03333333333333333, 0.18895833333333334, 0.2232559363857033, 0.17083333333333334, 0.24449793229794547, 1010120.0501790601, 244.52191967539582, 230.83015240759863, 1336543.1378392, 242.17125164689256, 240.2014090563689, 236.54724279835392, 224.9119782186759, 225.25160355136802, 219.5832015139645, -0.009613322321466267, 0.04059806117626503, -0.04775214926776777, -0.023692720800892048, -0.288399669643988, 1.217941835287951, -1.432564478033033, -0.7107816240267615
OSAG009, Osage Casino - Ponca City, 2015-4, 2015-4, 21, 26, 5, 0.23809523809523808, 0.2192361111111111, 0.2830191702124004, 0.16256944444444443, 0.23042012442341045, 1078427.4320979, 278.2320516248452, 268.3709363188596, 1200991.8681965, 214.2332979301641, 210.30682393110953, 278.8650748194015, 269.13969881839523, 222.56617731002498, 221.5740531554049, -0.2300193429223387, -0.2163576771173252, -0.20188579565166703, -0.1767321798746819, -0.9660812402738226, -0.9087022438927659, -0.8479203417370016, -0.7422751554736641
OSAG009, Osage Casino - Ponca City, 2015-8, 2015-9, 26, 38, 2, 0.07692307692307693, 0.20423611111111112, 0.2420897978219374, 0.14368055555555556, 0.18376330022604825, 1120348.6812113, 260.48562688009764, 247.1370267829807, 1292877.0734456, 194.03828207197958, 186.75469930573314, 265.8101371774006, 252.55253366823996, 194.0874561008555, 188.23619024316673, -0.25509025432218563, -0.24432732020471912, -0.2698267336157976, -0.2546652076338342, -3.316173306188413, -3.176255162661348, -3.507747537005369, -3.3106476992398446
OTTA001, Ottawa-High Winds Casino, 2014-2, 2014-2, 32, 34, 2, 0.0625, 0.09090277777777778, 0.11770370181163103, 0.10097222222222223, 0.10662969373550205, 572067.9601336999, 98.32725337464764, 93.75247670611894, 697204.4622916001, 110.77287294115031, 100.33224918496983, 98.14884840151255, 94.65037675658301, 112.78408007626311, 101.59703317890053, 0.12657344875771345, 0.07018238568220611, 0.14911261734707237, 0.07339280265288929, 2.0251751801234152, 1.1229181709152978, 2.385801877553158, 1.1742848424462287
OTTA001, Ottawa-High Winds Casino, 2014-5, 2014-5, 34, 38, 4, 0.11764705882352941, 0.09222222222222222, 0.09506471235120237, 0.09965277777777778, 0.12201914279332142, 584632.3060369, 100.1425669813121, 90.79860778466941, 687451.4244803, 109.2059451120413, 102.25009445760126, 110.91640972935937, 101.56855621426858, 104.25814138204925, 94.73165712516283, 0.09050475141525531, 0.12611962839881052, -0.06002960575046178, -0.06731314635095004, 0.7692903870296701, 1.0720168413898894, -0.5102516488789252, -0.5721617439830753
PAWN002, Pawnee Tribe - Tee Pee Casino, 2015-8, 2015-8, 3, 5, 2, 0.6666666666666666, 0.2941666666666667, 0.40462937221020057, 0.18041666666666667, 0.30922611331235444, 172302.13079789997, 317.3151580071823, 315.11659354861877, 152840.0294521, 188.45872928742293, 196.0868076762022, 252.04604051565377, 240.2708401782136, 176.99876695437732, 187.0450050547472, -0.4060834330418049, -0.37773252284809206, -0.2977522416449764, -0.22152432265183636, -0.6091251495627074, -0.5665987842721382, -0.44662836246746457, -0.33228648397775457
PEOR002, Peoria Gaming - Buffalo Run, 2014-6, 2014-6, 53, 55, 2, 0.03773584905660377, 0.10736111111111112, 0.1056048309503197, 0.03145833333333333, 0.03834019059471049, 1325378.2261700998, 135.58856533709462, 121.77753898118671, 209525.285072382, 39.83370438638441, 38.189181138996005, 129.8925831202046, 116.69722554849103, 36.417110266159696, 34.62600357035969, -0.7062163443698108, -0.6864020946843423, -0.7196367229647074, -0.7032834036318062, -18.714733125799988, -18.189655509135072, -19.070373158564745, -18.637010196242866
PEOR002, Peoria Gaming - Buffalo Run, 2015-4, 2015-5, 48, 58, 10, 0.20833333333333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0
POTA001, Citizen Potawatomi - Firelake Entertainment Center, 2015-12, 2015-12, 13, 14, 1, 0.07692307692307693, 0.13625, 0.2139265366364355, 0.13798611111111111, 0.1615037168017383, 327420.3877986, 137.05332264487234, 138.17734695705317, 325843.47732556995, 137.77736884802113, 129.8307466402495, 133.54039347007117, 133.5917841027794, 151.07653276955602, 138.89333034811418, 0.005282952570401453, -0.060404983165568304, 0.1313171156966452, 0.03968467283329347, 0.06867838341521888, -0.785264781152388, 1.7071225040563875, 0.5159007468328152
QUAP001, Quapaw Casino, 2014-9, 2014-9, 21, 22, 1, 0.047619047619047616, 0.12493055555555556, 0.14916030277061598, 0.11631944444444445, 0.1349380956215139, 459313.50653689995, 117.83312122547459, 110.93697969155978, 441968.32727239997, 110.381700117982, 103.31832395781719, 102.87942534633146, 92.63197767234479, 120.55244755244755, 107.38559040799198, -0.06323706806708639, -0.06867552870940685, 0.17178383478156045, 0.15927127009889885, -1.3279784294088142, -1.442186102897544, 3.60746053041277, 3.3446966720768763
QUAP002, Quapaw Downstream Casino, 2015-9, 2015-9, 86, 92, 6, 0.06976744186046512, 0.22493055555555555, 0.26861254572008225, 0.22152777777777777, 0.264595993271263, 3710643.6268777, 270.5734014056949, 255.30384697405574, 4265177.4667613, 275.49266675890067, 259.97805167842654, 262.2201152107336, 248.00770027863493, 277.30393618395556, 262.2185631154114, 0.018180890389258526, 0.0183083990302966, 0.057523508297980266, 0.057300087137660216, 0.2605927622460389, 0.26242038610091795, 0.8245036189377172, 0.8213012489731297
SACF001, Sac and Fox Black Hawk, 2016-2, 2016-2, 41, 51, 10, 0.24390243902439024, 0.07659722222222222, 0.11667565427173374, 0.058194444444444444, 0.06992368870475331, 641730.24210412, 86.94353639129115, 86.45157951176263, 647273.44005475, 69.30122484526231, 65.01742778941328, 87.94540035225579, 85.84116004978593, 72.2267505353319, 65.15824523119916, -0.20291688466212435, -0.24793244777480344, -0.1787319149604702, -0.24094402739421444, -0.8319592271147098, -1.0165230358766941, -0.7328008513379278, -0.9878705123162792
