customernumber,customername,year,month,beginfootprint,deltaptcount,trainset,GamesPlayed,ActualWin,TheoWin,MachineDays,AdjGamesPlayed,AdjActualWin,AdjTheoWin,AdjMachineDays,PriorUtil,PriorWPUPD,PriorTheoWPUPD,PostUtil,PostWPUPD,PostTheoWPUPD,PriorAdjUtil,PriorAdjWPUPD,PriorAdjTheoWPUPD,PostAdjUtil,PostAdjWPUPD,PostAdjTheoWPUPD
CHER001,Cherokee Casino - West Siloam Smoke Shop,2013,10,93,0,CTRL,8999841,713618.99,636648.844409,2944,11007286.6385,781169.800361,696913.699967,0,0.195428556888,175.346290473,201.721645164,0.221443577296,223.088477428,209.931009542,0.22198075391,175.065229781,204.820655781,0.266435293308,208.364770303,191.852256023
CHER001,Cherokee Casino - West Siloam Smoke Shop,2013,11,93,0,CTRL,9673216,552944.78,601273.972943,2790,6458128.33716,337140.586644,366607.783099,0,0.200179948108,194.238003637,205.81584758,0.223115998844,210.137301309,207.241369484,0.232592636955,200.500942661,213.809237401,0.162081912742,164.741009482,158.870142805
CHER001,Cherokee Casino - West Siloam Smoke Shop,2013,12,93,0,CTRL,8804725,655789.64,571052.691874,2883,10508372.9879,677168.838694,589669.407082,0,0.212274742821,204.001286529,211.12190035,0.23296022501,238.698229391,223.552990606,0.213123490982,187.171363982,192.981211559,0.196692414365,179.966808749,166.750037582
CHER001,Cherokee Casino - West Siloam Smoke Shop,2014,1,93,0,CTRL,9011378,589200.33,600830.492488,2883,6834061.21125,395214.65179,403015.75166,0,0.215551829773,211.972500219,208.846377396,0.250862953007,246.567524492,246.587838576,0.241991421023,212.877710114,209.10321619,0.292831552275,194.729265463,197.560530155
CHER001,Cherokee Casino - West Siloam Smoke Shop,2014,2,93,0,CTRL,10262127,752914.21,699255.347007,2604,7027544.02748,433938.69875,403012.655816,0,0.220345169082,218.395977391,209.548347975,0.264564573181,271.555971971,263.127784549,0.210192325935,190.495119782,178.800577548,0.287782041677,247.827901388,242.308509641
CHER001,Cherokee Casino - West Siloam Smoke Shop,2014,3,93,0,CTRL,10962505,721655.64,763854.369384,2883,14699742.3033,800730.601388,847553.229917,0,0.234912920649,228.570695341,221.542339096,0.253662991533,261.807771155,253.741267283,0.191831606953,165.184836548,157.912687962,0.23692114385,239.820394207,234.489248718
CHER001,Cherokee Casino - West Siloam Smoke Shop,2014,4,93,0,CTRL,10308502,773098.93,714798.956325,2790,13217157.5732,816602.239651,755021.648569,0,0.240927943906,241.674204212,234.159148738,0.239379865952,248.422861869,239.766983867,0.241106819231,205.01668805,199.34693366,0.32429090792,226.959638551,221.179904312
CHER001,Cherokee Casino - West Siloam Smoke Shop,2014,5,93,0,CTRL,9981897,745272.72,692356.957167,2883,7128606.40968,434570.451798,403715.133544,0,0.252293110315,254.199741039,248.990964624,0.22600197717,227.623363721,225.550842992,0.259971781133,219.219192794,215.824667201,0.226218365998,195.482867835,196.66483371
CHER001,Cherokee Casino - West Siloam Smoke Shop,2014,6,93,0,CTRL,8882155,584031.03,621992.070973,2790,12384915.9079,669586.729606,713108.748081,0,0.25833228171,268.184722222,257.192260742,0.221086956522,212.150007013,219.308677352,0.261804624114,222.745698171,215.887335828,0.248176340732,206.237715734,213.643559082
CHER001,Cherokee Casino - West Siloam Smoke Shop,2014,7,93,0,CTRL,8980838,618241.75,615463.984501,2883,10428768.5952,568394.235789,565840.4356,0,0.245651055438,248.903430284,246.16625717,0.218698103345,208.132408836,213.974549245,0.290303130533,239.863389956,239.679072811,0.300553198676,202.283261291,208.211366505
CHER001,Cherokee Casino - West Siloam Smoke Shop,2014,8,93,0,CTRL,9376335,612882.68,638948.987953,2883,9291967.98472,526588.930426,548985.107823,0,0.23352204399,239.788862154,233.087605232,0.218940988455,208.063112436,213.705994901,0.264162164872,219.386008888,214.849811898,0.18814377272,182.655125872,188.542028657
CHER001,Cherokee Casino - West Siloam Smoke Shop,2014,9,93,0,CTRL,8587833,549656.46,576353.270887,2790,12716848.3096,635752.417388,666630.908397,0,0.225964445464,223.833217939,224.561762444,0.21764160496,207.595514593,212.832631342,0.238185270769,192.249352882,195.091303877,0.26836952591,184.98814527,190.63877179
CHER001,Cherokee Casino - West Siloam Smoke Shop,2014,10,93,0,CTRL,9010763,617648.85,613166.233529,2883,7111159.48474,400455.909142,397549.580968,0,0.219284090575,208.426927552,216.178240289,0.222179432237,213.808286583,219.242670126,0.274341059976,211.55669956,219.862964913,0.224976348872,176.687521114,181.824220009
CHER001,Cherokee Casino - West Siloam Smoke Shop,2014,11,93,0,CTRL,8924777,589575.53,611683.054631,2790,9946382.84495,529346.346891,549195.43629,0,0.21828205287,209.67127721,213.649136889,0.223802805698,226.264389902,221.342099379,0.240094464686,186.309248426,190.489206468,0.17842308307,176.056312785,175.59746116
CHER001,Cherokee Casino - West Siloam Smoke Shop,2014,12,93,0,CTRL,9438388,622119.32,650990.997441,2883,10591873.5201,581936.174619,608943.009136,0,0.219728122491,208.863345672,215.067120307,0.233374825767,243.780658303,233.86018885,0.239109956911,184.394817896,190.583556626,0.202037088519,168.858784246,164.605349103
CHER001,Cherokee Casino - West Siloam Smoke Shop,2015,1,93,0,CTRL,9210773,724223.27,631128.950213,2883,5944788.16941,395055.29068,344273.432256,0,0.220107924721,209.677433457,216.128464348,0.236080080977,243.520493429,235.704062089,0.247066172118,189.27294624,195.868053481,0.258672855799,171.942543312,169.906708292
CHER001,Cherokee Casino - West Siloam Smoke Shop,2015,2,93,0,CTRL,9479040,694101.52,675289.833018,2604,6978374.07844,436356.558842,424530.330601,0,0.222100204223,223.233409389,219.159824794,0.238911172862,247.595122629,242.589795798,0.203945347903,166.692343853,166.095065884,0.243176084749,205.463869938,202.086494927
CHER001,Cherokee Casino - West Siloam Smoke Shop,2015,3,93,0,CTRL,9764447,619941.74,666424.216453,2883,12803383.2387,607747.237998,653315.385546,0,0.230566619375,235.664842294,230.205451192,0.232570087901,242.416534131,236.640945979,0.208217708414,174.076556544,172.665072427,0.258341156786,214.731809449,210.353927177
CHER001,Cherokee Casino - West Siloam Smoke Shop,2015,4,93,0,CTRL,9232049,735301.57,666201.690354,2790,10694381.5952,656520.654636,594824.202362,0,0.233842876468,236.415698036,233.16751063,0.218567478392,237.524507971,226.407802192,0.224128004179,179.605017519,180.490727587,0.288840106115,214.438898024,204.881005379
CHER001,Cherokee Casino - West Siloam Smoke Shop,2015,5,93,0,CTRL,9557157,711600.06,684974.798609,2853,9620784.86224,566535.514732,545337.995205,0,0.23450759782,248.527607527,236.473538534,0.206417855288,218.248459787,213.781466278,0.226633606393,187.784923132,180.729690929,0.1775029362,174.079312661,171.007548645
CHER001,Cherokee Casino - West Siloam Smoke Shop,2015,6,93,-3,TRMT,7469316,534765.34,537743.804729,2700,10531433.1946,566007.556845,569160.03031,0,0.237300919687,248.063332435,241.948835439,0.197755141237,197.249958937,210.760464626,0.250180466798,203.698110171,199.281932948,0.276746307481,172.759086621,187.603133511
CHER001,Cherokee Casino - West Siloam Smoke Shop,2015,7,90,0,TRAIN,7772403,574481.5,560860.169821,2790,5968509.78844,319800.633954,312217.952829,0,0.222839396886,231.748504365,227.627339225,0.204780011596,207.147688224,219.522197045,0.270020382314,213.505341547,210.461216232,0.245098533433,180.407947963,194.07839423
CHER001,Cherokee Casino - West Siloam Smoke Shop,2015,8,90,0,CTRL,8337022,523982.82,646492.672553,2790,11626489.2055,544637.046423,671975.962329,0,0.212275099304,229.601048235,220.046749619,0.216349172834,217.798760859,237.85121896,0.229642039186,189.424625902,181.580901887,0.202627102956,186.424879269,204.376083165
CHER001,Cherokee Casino - West Siloam Smoke Shop,2015,9,90,0,CTRL,8330496,618375.72,612047.126733,2708,11637098.7761,630783.392338,624327.816221,0,0.206692178908,210.619753885,218.276425556,0.220904353365,228.958595999,243.964412764,0.23545625774,179.374899125,188.510908172,0.320238950215,195.489354394,207.884110611
CHER001,Cherokee Casino - West Siloam Smoke Shop,2015,10,90,0,CTRL,9153150,662757.59,712771.103453,2790,6573652.87261,369668.960621,397565.198723,0,0.201667203869,204.914941755,214.519819242,0.223042941492,223.547664251,250.124452567,0.251306545048,187.589063484,198.187273543,0.191974021849,169.058459163,190.025194221
CHER001,Cherokee Casino - West Siloam Smoke Shop,2015,11,90,0,CTRL,8594378,595869.26,675202.025656,2700,12671811.5993,602169.374364,682340.923844,0,0.21058423477,214.803902329,228.576554663,0.214925833669,216.220777778,242.927026419,0.224454816871,168.341761449,181.087464353,0.248513466839,179.022994816,201.254144736
CHER001,Cherokee Casino - West Siloam Smoke Shop,2015,12,90,0,CTRL,8846328,592347.81,683057.33815,2790,8275746.55836,427965.706885,493502.485583,0,0.217503981616,218.509773389,240.854835129,0.227495514516,234.749285714,260.939100798,0.268658311931,195.418526915,216.254996461,0.256782652323,186.741053723,207.34247064
CHER001,Cherokee Casino - West Siloam Smoke Shop,2016,1,90,0,CTRL,8185331,602090.97,653176.414947,2790,8150385.53007,452175.315825,490540.908989,0,0.220722808721,224.731559884,244.182525846,0.234308523267,259.846455433,273.739047668,0.24748153166,184.800458155,200.01241576,0.256843892342,208.980684316,220.645974296
CHER001,Cherokee Casino - West Siloam Smoke Shop,2016,2,90,0,CTRL,9798252,728157.87,800857.48244,2610,11991026.3995,649268.207283,714091.439969,0,0.218177174295,221.595811201,246.089149251,0.244128626543,271.048066667,285.59789847,0.223775447658,167.297141617,186.445304168,0.220029172344,199.254433707,209.919784149
CHER001,Cherokee Casino - West Siloam Smoke Shop,2016,3,90,0,CTRL,9649827,797893.63,787888.903018,2790,10985890.3137,610108.281438,602458.180528,0,0.225897159729,231.264087236,258.24547853,0.232658841586,258.613567633,272.718772439,0.262020266345,195.737245579,218.592815279,0.32051037948,194.595944314,205.500291309
CHER001,Cherokee Casino - West Siloam Smoke Shop,2016,4,90,0,CTRL,9027084,669437.84,724596.592151,2700,6608636.22847,354584.424305,383800.631111,0,0.230720868751,247.767785064,266.391633748,0.223688921958,238.676342857,262.551504188,0.249209729822,194.855875358,209.525775507,0.217595394855,179.738433275,198.353857666
CHER001,Cherokee Casino - West Siloam Smoke Shop,2016,5,90,0,CTRL,9063468,673988.87,745625.940623,2790,13641983.5251,646561.71318,715283.600396,0,0.233780315784,256.894426997,272.407657719,0.217322048611,231.728644444,258.188301176,0.240638317976,189.727844706,201.183761304,0.263155546395,216.046584813,240.507964496
CHER001,Cherokee Casino - West Siloam Smoke Shop,2016,6,90,0,CTRL,2202507,160234.25,183851.94361,810,2567241.67685,131205.992147,150545.07179,0,0.239380107897,263.496621671,280.897054016,0.188829475309,197.820061728,226.97770816,0.275657690968,207.577835281,221.821290358,0.220099595066,161.982706354,185.858113321
CHER002,Cherokee - Hard Rock Casino - Tulsa,2013,7,959,0,CTRL,55809506,4268786.97,4589039.52805,19166,72936317.1556,4954165.08,5325836.01393,0,0,0,0,0.201515257575,235.126730526,237.904562193,0,0,0,0.287306174679,267.457053683,268.719140163
CHER002,Cherokee - Hard Rock Casino - Tulsa,2013,8,959,-7,TRMT,30365137,2329086.43,2487144.7912,9928,21140673.6644,1580668.61985,1687937.24176,0,0.202215388651,222.727067202,239.436477515,0.199933189634,231.422755054,236.736125275,0.264271210722,258.487168945,277.879370444,0.228183477282,257.739020882,261.735373157
CHER002,Cherokee - Hard Rock Casino - Tulsa,2013,9,952,0,TRAIN,81199416,6964001.29,6645912.92346,28585,120595976.5,8891821.69952,8485678.02979,0,0.205690183829,226.777802983,243.217994062,0.204069157582,233.136605144,242.515035365,0.22455229128,224.611043509,241.072841675,0.189555384905,231.965438096,238.152367272
CHER002,Cherokee - Hard Rock Casino - Tulsa,2013,10,952,0,CTRL,84112139,6435791.25,6956949.77575,29453,102873642.296,7044999.97391,7615491.10043,0,0.201515257575,235.126730526,237.904562193,0.207907800927,232.734140019,250.68216196,0.258462264478,267.457053683,268.719140163,0.250116819794,212.114738925,228.070364577
CHER002,Cherokee - Hard Rock Casino - Tulsa,2013,11,952,-8,TRMT,88794707,6759995.98,7367897.43886,28434,59282002.3317,4121693.68957,4492342.37254,0,0.200435193793,229.510007116,237.330108553,0.208913524543,251.11485619,254.729668703,0.253085524147,257.903587353,265.286489303,0.152003194552,193.210270729,197.021041584
CHER002,Cherokee - Hard Rock Casino - Tulsa,2013,12,944,0,TRAIN,88122895,7095836.97,7531629.12236,29301,105174011.617,7327166.19392,7777165.47376,0,0.204926952945,233.287084544,243.339262752,0.215381649183,262.748552046,264.695935903,0.21891734007,224.472862893,231.13536042,0.184158186966,198.448200552,201.101415017
CHER002,Cherokee - Hard Rock Casino - Tulsa,2014,1,944,0,CTRL,84779178,7988648.39,7259407.31922,29255,64294949.3287,5358501.56724,4869352.56106,0,0.205280278481,235.422987139,246.192024569,0.223245676169,270.655625251,272.660569627,0.232690524144,236.546358451,245.054347529,0.258892830084,213.511471304,216.625097641
CHER002,Cherokee - Hard Rock Casino - Tulsa,2014,2,944,-4,TRMT,90433525,7224443.2,7683236.69218,26350,61929225.6369,4163775.15494,4428198.70857,0,0.206234022345,242.867949039,250.044087289,0.230073529509,263.59216599,281.65810333,0.197774761026,204.841522673,212.587716804,0.250192306359,241.940471309,258.673919306
CHER002,Cherokee - Hard Rock Casino - Tulsa,2014,3,940,0,TRAIN,97287756,7729303.14,8169701.83363,29161,130454211.192,8576236.65438,9064891.75697,0,0.215753426882,256.475423857,263.297781654,0.226647698755,272.483904364,282.296769006,0.178102384244,185.028556606,190.286387118,0.210781976782,244.817499293,256.572623551
CHER002,Cherokee - Hard Rock Casino - Tulsa,2014,4,940,0,CTRL,89714265,7119461.64,7733111.04705,28229,115028117.283,7520083.25808,8168263.5371,0,0.219548935908,263.338491413,268.648907812,0.219822063635,275.267209514,276.951464784,0.220297182659,222.901273554,229.160129576,0.298336490963,250.519539684,253.151578526
CHER002,Cherokee - Hard Rock Casino - Tulsa,2014,5,940,0,CTRL,95496385,8736624.53,8531948.55414,29167,68199075.0067,5094348.37383,4975001.2826,0,0.222609852452,266.045899111,272.980723856,0.219526294656,279.11857744,278.243017261,0.228443308357,226.723276558,234.795403015,0.220551144384,242.784680534,242.079997801
CHER002,Cherokee - Hard Rock Casino - Tulsa,2014,6,940,-6,TRMT,85472260,7682563.45,7417614.05543,28116,119179045.239,8807995.24551,8504232.96318,0,0.229375067656,272.877966025,284.464188465,0.218742435335,274.184750684,274.182449572,0.231022624519,224.560420888,235.914117683,0.244634305837,266.626596703,266.014805787
CHER002,Cherokee - Hard Rock Casino - Tulsa,2014,7,934,0,TRAIN,91736753,7659534.34,8053627.76051,28984,106526959.813,7041962.41629,7404280.92452,0,0.222838143872,272.670574242,277.76700261,0.221087943376,270.452409242,278.372276152,0.262134533703,261.601802794,267.825813747,0.303460173557,262.723394383,271.237024405
CHER002,Cherokee - Hard Rock Casino - Tulsa,2014,8,934,-4,TRMT,93476876,8219968.76,8090626.98801,28835,92635783.5022,7062598.92589,6951468.44759,0,0.219815820228,272.482741406,277.182621377,0.22229413564,280.198633229,279.238184926,0.24802734335,248.605971333,253.736189102,0.191061329717,245.601023678,247.134028532
CHER002,Cherokee - Hard Rock Casino - Tulsa,2014,9,930,-29,TRMT,85681360,7133021.95,7542163.85699,27270,126876810.259,8250309.56244,8723537.79745,0,0.220928607525,280.60929506,278.829363157,0.222655223768,285.443913612,280.22677827,0.233211547367,243.322487546,241.828844137,0.274768386497,254.047995754,251.755312253
CHER002,Cherokee - Hard Rock Casino - Tulsa,2014,10,901,-9,TRMT,89146162,8132698.33,7772395.3391,27713,70352818.6719,5272878.11435,5039273.75843,0,0.218609828409,271.146049203,274.758470571,0.23103286311,292.577308612,292.717210744,0.273114776299,275.278178085,278.994038538,0.234127372298,241.500562487,243.110651894
CHER002,Cherokee - Hard Rock Casino - Tulsa,2014,11,892,0,TRAIN,87644512,8101574.82,7625645.55343,26880,97677047.9095,7273943.39964,6846633.5711,0,0.221652609957,276.105240865,278.885249771,0.236173294807,294.717185224,299.249440083,0.244031560368,244.922510407,249.273602667,0.187488709572,232.972608598,237.44465494
CHER002,Cherokee - Hard Rock Casino - Tulsa,2014,12,892,-17,TRMT,96032892,7758821.62,8606526.69172,27413,107769276.473,7257673.61331,8050624.7897,0,0.223298291799,285.346292255,280.319714336,0.246180815486,303.642447364,314.664076775,0.243117950253,251.673291318,248.973907158,0.213789339042,212.42442406,222.644317187
CHER002,Cherokee - Hard Rock Casino - Tulsa,2015,1,875,0,TRAIN,93260913,8138718.67,8136008.91021,27138,60192165.4427,4439575.47779,4438097.33564,0,0.22782839248,284.839458985,288.688563282,0.250103268113,311.856094029,320.047675516,0.255898897004,256.733451899,262.272318869,0.273267707327,224.666451476,232.59320832
CHER002,Cherokee - Hard Rock Casino - Tulsa,2015,2,875,0,CTRL,91048636,8114808.09,8141414.25353,24530,67029091.6949,5101486.788,5118213.12216,0,0.232926530674,294.398349337,294.478638262,0.252265488917,313.902398741,327.328156091,0.213779316836,222.129210997,223.325418299,0.258060540195,262.172648976,274.766450418
CHER002,Cherokee - Hard Rock Casino - Tulsa,2015,3,875,2,TRMT,99736134,8342251.52,8964416.95652,27201,130776473.706,8178156.0957,8788083.28922,0,0.241170331668,303.073047631,306.807178197,0.251624066552,309.769370323,328.056322604,0.218022813897,227.184334602,230.778954696,0.279303248265,275.18525862,291.63421738
CHER002,Cherokee - Hard Rock Casino - Tulsa,2015,4,877,3,TRMT,93072027,8071587.73,8471918.23502,26410,107814394.462,7206790.07996,7564228.79075,0,0.248342574341,304.422196609,318.47694635,0.243267181739,303.105594816,317.594525174,0.238991424881,235.005852118,248.348907028,0.322888164714,276.017213419,289.037666863
CHER002,Cherokee - Hard Rock Casino - Tulsa,2015,5,880,0,TRAIN,101124580,8714961.84,9175921.75443,27510,101797828.42,6938357.18886,7305347.26808,0,0.248755495978,310.293277957,320.232509383,0.240170180218,303.026016,313.722004072,0.241298072863,236.761447596,246.09487683,0.204813780305,241.165632972,250.35448794
CHER002,Cherokee - Hard Rock Casino - Tulsa,2015,6,880,18,TRMT,89049298,7721659.51,8031900.53251,26937,125555905.375,8172776.55662,8501142.57074,0,0.253048412672,314.65494108,328.947867976,0.231653123674,300.739802218,304.687987015,0.267795874758,259.579087302,272.367251329,0.324208498914,264.72108398,268.261393723
CHER002,Cherokee - Hard Rock Casino - Tulsa,2015,7,898,-1,TRMT,94280225,8486965.44,8595498.82601,27802,72398773.6828,4724498.40083,4784916.4398,0,0.246126847902,304.007668104,320.607058047,0.231182862565,308.071328595,304.937166223,0.299443484288,282.219548031,297.606858528,0.272995132511,268.573189273,264.744315453
CHER002,Cherokee - Hard Rock Casino - Tulsa,2015,8,897,-2,TRMT,91924425,8606919.83,8513929.89005,27776,128194256.293,8946185.28716,8849529.89254,0,0.241278608869,303.657999061,315.438567886,0.229905077285,302.236268762,303.41538424,0.260477798242,248.874204864,259.119217638,0.217504610313,265.470249419,264.047821428
CHER002,Cherokee - Hard Rock Casino - Tulsa,2015,9,895,0,TRAIN,88267481,8305979.63,8032030.76472,26870,123303269.711,8472638.62122,8193192.98813,0,0.237558716453,304.75352529,311.904121818,0.230099519434,301.355924322,301.73142502,0.270107023512,261.593432706,267.584059724,0.333438798289,261.101747171,258.871732201
CHER002,Cherokee - Hard Rock Casino - Tulsa,2015,10,895,0,CTRL,92653922,7995902.63,8460018.23736,27769,66542635.1052,4459906.69749,4718778.32231,0,0.230786156059,302.797681675,303.271563864,0.236295779758,305.966672248,309.912507405,0.28534039114,277.150421592,277.26637008,0.204088185077,233.977255403,235.342739564
CHER002,Cherokee - Hard Rock Casino - Tulsa,2015,11,895,0,CTRL,89222796,8267666.25,8108114.07983,26891,131552796.639,8355080.12818,8193841.01594,0,0.231315176349,303.000149977,304.866560677,0.237611645792,315.170835113,309.901191524,0.246003927852,241.371376527,240.855926425,0.272594544554,259.642435396,255.175128204
CHER002,Cherokee - Hard Rock Casino - Tulsa,2015,12,895,0,CTRL,98546637,8952062.48,8972687.15558,27753,92190453.7104,6467780.72385,6482681.85747,0,0.230029956676,303.519187785,302.948538708,0.246867797249,325.034703167,323.094115288,0.285636041727,276.59790619,274.050301163,0.277895335537,256.122900498,254.859545902
CHER002,Cherokee - Hard Rock Casino - Tulsa,2016,1,895,0,CTRL,94157355,8749087.4,8453817.34142,27752,93755370.8874,6570637.25483,6348886.99009,0,0.234286488089,306.741313745,307.21018125,0.247621292902,333.995092942,328.41380528,0.262817355936,253.977344791,252.45000763,0.270500420098,267.552916322,263.515348219
CHER002,Cherokee - Hard Rock Casino - Tulsa,2016,2,895,0,CTRL,96877859,8776177.04,8892742.1344,25955,118558388.251,7825353.49588,7929289.76161,0,0.236123535656,308.307708982,308.57928393,0.249277596136,342.427160651,334.813613263,0.242087157359,234.678934365,233.687543102,0.222888165315,248.298436701,243.983356689
CHER002,Cherokee - Hard Rock Casino - Tulsa,2016,3,895,5,TRMT,100732003,9803884.04,9525900.14119,28118,114678816.111,7496526.62732,7283966.61632,0,0.242783899215,320.670719883,317.739206018,0.240207770041,331.263594477,325.265703175,0.279478147594,269.668499624,267.230571246,0.33117557071,247.047457718,244.285168763
CHER002,Cherokee - Hard Rock Casino - Tulsa,2016,4,900,26,TRMT,96349447,9461983.96,8999914.14174,27819,70536448.5405,5011775.45512,4767028.66804,0,0.247359221285,331.099408275,327.119921632,0.231130056667,315.510384514,311.552743655,0.265654899402,258.81379567,255.934815615,0.224468947479,234.916735716,234.254236888
CHER002,Cherokee - Hard Rock Casino - Tulsa,2016,5,926,-10,TRMT,95026956,8709011.29,8942549.08446,28512,143030920.195,8354608.67442,8578642.93255,0,0.245818705183,335.550804786,327.171334125,0.224020697205,296.866208821,302.491258057,0.251780144902,245.378614727,240.133267995,0.270424796932,276.391639493,281.890772361
CHER002,Cherokee - Hard Rock Casino - Tulsa,2016,6,916,0,TRAIN,23460279,2194884.56,2167954.82396,8218,27345296.0646,1797256.24417,1775205.13628,0,0.244673517893,332.877942194,329.345906867,0.198246050337,267.082569968,263.805649059,0.281041405691,259.848051273,258.676569495,0.231075552857,218.697523019,216.014253623
CHER004,Cherokee Casino - Roland,2013,7,162,0,CTRL,13209229,799474.22,773147.466357,3237,17262874.8179,927834.36862,897280.704433,0,0,0,0,0.276452801775,266.339924495,282.688089751,0,0,0,0.399457263987,292.185537926,304.652015336
CHER004,Cherokee Casino - Roland,2013,8,162,1,TRMT,17539905,1021449.64,1233192.75242,4366,12211550.625,693221.759359,836924.324006,0,0.28338201095,246.979987643,238.846915773,0.276186112829,295.520698459,301.369430686,0.370346231461,286.634034174,277.195151199,0.301702502216,321.056019797,323.067444734
CHER004,Cherokee Casino - Roland,2013,9,163,67,TRMT,27774376,2094539.37,2149457.38864,7098,41250025.6826,2674363.46507,2744484.24902,0,0.280857099537,239.500704985,263.887967747,0.270050809712,312.91413164,307.167748636,0.269214139181,213.212696038,228.094834728,0.257005249924,309.224695973,303.665962984
CHER004,Cherokee Casino - Roland,2013,10,230,-31,TRMT,25406156,2138960.05,1976301.07538,6318,31073086.8995,2341432.9196,2163376.72924,0,0.276452801775,266.339924495,282.688089751,0.257194183144,301.821400886,295.230189597,0.334087491806,292.185537926,304.652015336,0.309418531211,274.077202295,267.002149077
CHER004,Cherokee Casino - Roland,2013,11,199,53,TRMT,26756236,2198763.47,2188381.77693,7140,17863263.4594,1340626.46575,1334296.55684,0,0.277294306474,288.0452581,291.740743271,0.24547574267,279.662218267,284.213730202,0.336327773631,315.754912824,316.002950031,0.178752893335,214.501705739,218.111412278
CHER004,Cherokee Casino - Roland,2013,12,252,-4,TRMT,26383477,2063304.75,2096559.00865,7750,31488481.1319,2130569.92091,2164908.29154,0,0.271615977962,299.081635904,302.838174841,0.257284154942,284.424060627,301.292481326,0.285328911388,282.868333592,284.049508832,0.217254217671,214.144604075,224.870804811
CHER004,Cherokee Casino - Roland,2014,1,248,4,TRMT,27285210,2100806.57,2181490.00397,7862,20692594.9951,1409146.42231,1463266.00378,0,0.26084047012,300.133103936,297.134856554,0.275663131904,322.380483201,329.790451803,0.298510664144,299.830169269,297.006494264,0.321848710741,264.893527759,265.37409005
CHER004,Cherokee Casino - Roland,2014,2,252,0,TRAIN,30417538,2291177.16,2560085.14356,7084,20830046.9778,1320509.59088,1475493.49066,0,0.252816666189,292.46077881,290.427652733,0.283864092455,341.638006666,342.588948467,0.241556364154,248.427097646,245.127195783,0.309340146761,320.310843001,315.317206086
CHER004,Cherokee Casino - Roland,2014,3,252,4,TRMT,33977958,3053715.91,2875265.12732,8150,45561413.8002,3388324.90394,3190320.48935,0,0.257990116805,290.054027014,302.537737402,0.276419500688,338.28086456,330.738665758,0.211513650931,207.83122402,215.778400014,0.258640865061,313.734302618,304.104513611
CHER004,Cherokee Casino - Roland,2014,4,256,0,TRAIN,30037231,2547628.16,2479139.61662,7868,38512561.3002,2690986.60019,2618644.11498,0,0.265801128095,308.273500292,314.899801709,0.263328783345,295.242637038,310.698991905,0.266945599162,267.410712509,268.883753982,0.357426660251,268.645683578,285.103286597
CHER004,Cherokee Casino - Roland,2014,5,256,6,TRMT,32116437,2568477.09,2633264.77278,8133,22936065.0239,1497685.6384,1535463.5039,0,0.27298264158,322.740207983,326.055415691,0.25903331977,289.038645577,302.874331778,0.281681542978,284.490618697,282.512727644,0.259883873473,248.673405259,263.992149323
CHER004,Cherokee Casino - Roland,2014,6,262,0,TRAIN,28883095,1972079.98,2346857.00826,8007,40273413.6857,2260973.33275,2690652.08575,0,0.281355415044,334.912704338,337.690240444,0.254506711749,274.553181632,297.014664855,0.284225510694,284.856946804,282.373030219,0.28535785467,265.276204288,288.733356124
CHER004,Cherokee Casino - Roland,2014,7,262,0,CTRL,29909973,2503892.8,2401531.43304,8232,34732191.7072,2302009.26184,2207901.07366,0,0.269966348878,315.377235525,321.367203339,0.251580981297,291.714364388,295.2134502,0.318055153483,305.926067395,312.055482119,0.345382184092,286.005991159,287.689097005
CHER004,Cherokee Casino - Roland,2014,8,262,0,CTRL,30674389,2226419.49,2502333.55714,8173,30398384.9275,1912940.10449,2150005.5303,0,0.260517335263,297.521030707,305.855857032,0.246777211117,280.705669343,291.432637717,0.293920233055,271.453313684,280.789726374,0.212363236521,251.185838085,258.69087845
CHER004,Cherokee Casino - Roland,2014,9,262,0,CTRL,27959665,2399478.49,2311446.94616,8036,41402623.7575,2775323.06359,2673502.61595,0,0.259435427016,284.863092948,303.702159202,0.242228659294,296.069591203,288.254381722,0.2738517082,245.002560684,263.758555649,0.299416192301,268.534289936,259.809368942
CHER004,Cherokee Casino - Roland,2014,10,262,0,CTRL,28116230,2226688.82,2300673.04865,8203,22188908.4908,1443685.51126,1491653.57847,0,0.251314757458,280.506372041,294.692090255,0.246776284687,302.671146557,295.00401343,0.314192053606,285.109891601,299.61973945,0.25020396589,252.949688717,245.174418498
CHER004,Cherokee Casino - Roland,2014,11,262,0,CTRL,28140615,2522136.9,2347493.79749,7905,31361829.0163,2264483.32137,2107681.20931,0,0.248174449703,286.621725279,291.507933617,0.25180516407,308.759210353,302.629798813,0.27383394618,258.361657308,261.091251022,0.200237391728,246.92852607,239.675499342
CHER004,Cherokee Casino - Roland,2014,12,262,0,CTRL,30183952,2613649.92,2527805.78054,8217,33872797.1261,2444832.34541,2364532.94218,0,0.246883518049,290.086446762,292.785448818,0.26274922473,310.840427052,315.916047002,0.269362328634,259.814710546,260.631956371,0.227443852661,220.835184056,222.529305003
CHER004,Cherokee Casino - Roland,2015,1,262,0,CTRL,29794348,2367679.51,2479209.79272,8180,19229774.4723,1291541.37378,1352379.83353,0,0.245495396551,301.657987392,293.17448697,0.268333149045,314.486624684,322.580168674,0.276451932862,275.897662051,266.906781185,0.293816772136,229.174933319,233.658132127
